1	249250621	2646541	0
2	243199373	2428310	0
3	198022430	1916819	0
4	191154276	1721040	0
5	180915260	1721041	0
6	171115067	1721478	0
7	159138663	1753552	0
8	146364022	1431191	0
9	141213431	1336864	0
10	135534747	1600787	0
11	135006516	1378216	0
12	133851895	1479775	0
13	115169878	865993	0
14	107349540	963010	0
15	102531392	983094	0
16	90354753	1148770	0
17	81195210	1219002	0
18	78077248	739799	0
19	59128983	1070188	0
20	63025520	750940	0
21	48129895	394306	0
22	51304566	555948	0
X	155270560	1049610	0
Y	59373566	401742	0
MT	16569	118296	0
GL000207.1	4262	33	0
GL000226.1	15008	29736	0
GL000229.1	19913	800	0
GL000231.1	27386	874	0
GL000210.1	27682	152	0
GL000239.1	33824	1073	0
GL000235.1	34474	752	0
GL000201.1	36148	127	0
GL000247.1	36422	535	0
GL000245.1	36651	625	0
GL000197.1	37175	247	0
GL000203.1	37498	243	0
GL000246.1	38154	325	0
GL000249.1	38502	313	0
GL000196.1	38914	331	0
GL000248.1	39786	316	0
GL000244.1	39929	341	0
GL000238.1	39939	284	0
GL000202.1	40103	305	0
GL000234.1	40531	1570	0
GL000232.1	40652	1335	0
GL000206.1	41001	137	0
GL000240.1	41933	651	0
GL000236.1	41934	554	0
GL000241.1	42152	803	0
GL000243.1	43341	1504	0
GL000242.1	43523	585	0
GL000230.1	43691	352	0
GL000237.1	45867	1748	0
GL000233.1	45941	464	0
GL000204.1	81310	440	0
GL000198.1	90085	1506	0
GL000208.1	92689	3136	0
GL000191.1	106433	1650	0
GL000227.1	128374	961	0
GL000228.1	129120	14485	0
GL000214.1	137718	5321	0
GL000221.1	155397	2899	0
GL000209.1	159169	812	0
GL000218.1	161147	2774	0
GL000220.1	161802	65352	0
GL000213.1	164239	840	0
GL000211.1	166566	2041	0
GL000199.1	169874	29734	0
GL000217.1	172149	2238	0
GL000216.1	172294	22519	0
GL000215.1	172545	734	0
GL000205.1	174588	2189	0
GL000219.1	179198	2349	0
GL000224.1	179693	4965	0
GL000223.1	180455	2370	0
GL000195.1	182896	2462	0
GL000212.1	186858	3601	0
GL000222.1	186861	3429	0
GL000200.1	187035	1526	0
GL000193.1	189789	3049	0
GL000194.1	191469	3625	0
GL000225.1	211173	27066	0
GL000192.1	547496	4599	0
*	0	0	0
