1	249250621	949014	0
2	243199373	870527	0
3	198022430	688870	0
4	191154276	600321	0
5	180915260	619827	0
6	171115067	627211	0
7	159138663	616222	0
8	146364022	522593	0
9	141213431	483684	0
10	135534747	565130	0
11	135006516	507722	0
12	133851895	523837	0
13	115169878	312963	0
14	107349540	346542	0
15	102531392	355956	0
16	90354753	409468	0
17	81195210	425141	0
18	78077248	273129	0
19	59128983	363806	0
20	63025520	282115	0
21	48129895	144387	0
22	51304566	205915	0
X	155270560	502545	0
Y	59373566	34178	0
MT	16569	58593	0
GL000207.1	4262	14	0
GL000226.1	15008	9200	0
GL000229.1	19913	304	0
GL000231.1	27386	380	0
GL000210.1	27682	56	0
GL000239.1	33824	310	0
GL000235.1	34474	265	0
GL000201.1	36148	54	0
GL000247.1	36422	169	0
GL000245.1	36651	209	0
GL000197.1	37175	86	0
GL000203.1	37498	71	0
GL000246.1	38154	88	0
GL000249.1	38502	99	0
GL000196.1	38914	95	0
GL000248.1	39786	67	0
GL000244.1	39929	187	0
GL000238.1	39939	75	0
GL000202.1	40103	119	0
GL000234.1	40531	823	0
GL000232.1	40652	648	0
GL000206.1	41001	45	0
GL000240.1	41933	211	0
GL000236.1	41934	154	0
GL000241.1	42152	303	0
GL000243.1	43341	558	0
GL000242.1	43523	167	0
GL000230.1	43691	93	0
GL000237.1	45867	621	0
GL000233.1	45941	147	0
GL000204.1	81310	174	0
GL000198.1	90085	600	0
GL000208.1	92689	894	0
GL000191.1	106433	440	0
GL000227.1	128374	292	0
GL000228.1	129120	5868	0
GL000214.1	137718	2529	0
GL000221.1	155397	932	0
GL000209.1	159169	396	0
GL000218.1	161147	1102	0
GL000220.1	161802	25479	0
GL000213.1	164239	262	0
GL000211.1	166566	665	0
GL000199.1	169874	9983	0
GL000217.1	172149	634	0
GL000216.1	172294	5821	0
GL000215.1	172545	237	0
GL000205.1	174588	796	0
GL000219.1	179198	680	0
GL000224.1	179693	1834	0
GL000223.1	180455	683	0
GL000195.1	182896	1000	0
GL000212.1	186858	839	0
GL000222.1	186861	1401	0
GL000200.1	187035	357	0
GL000193.1	189789	1073	0
GL000194.1	191469	1384	0
GL000225.1	211173	11334	0
GL000192.1	547496	1496	0
*	0	0	0
