1	249250621	1660611	0
2	243199373	1523034	0
3	198022430	1190433	0
4	191154276	1002613	0
5	180915260	1084090	0
6	171115067	1116919	0
7	159138663	1054352	0
8	146364022	939835	0
9	141213431	859145	0
10	135534747	1028146	0
11	135006516	920401	0
12	133851895	904234	0
13	115169878	543268	0
14	107349540	609245	0
15	102531392	626900	0
16	90354753	733202	0
17	81195210	745043	0
18	78077248	491938	0
19	59128983	628069	0
20	63025520	528417	0
21	48129895	264757	0
22	51304566	398545	0
X	155270560	812681	0
Y	59373566	48927	0
MT	16569	176099	0
GL000207.1	4262	7	0
GL000226.1	15008	13982	0
GL000229.1	19913	498	0
GL000231.1	27386	634	0
GL000210.1	27682	81	0
GL000239.1	33824	391	0
GL000235.1	34474	488	0
GL000201.1	36148	53	0
GL000247.1	36422	243	0
GL000245.1	36651	284	0
GL000197.1	37175	114	0
GL000203.1	37498	119	0
GL000246.1	38154	137	0
GL000249.1	38502	96	0
GL000196.1	38914	94	0
GL000248.1	39786	118	0
GL000244.1	39929	158	0
GL000238.1	39939	119	0
GL000202.1	40103	169	0
GL000234.1	40531	2636	0
GL000232.1	40652	1704	0
GL000206.1	41001	53	0
GL000240.1	41933	346	0
GL000236.1	41934	234	0
GL000241.1	42152	440	0
GL000243.1	43341	916	0
GL000242.1	43523	231	0
GL000230.1	43691	151	0
GL000237.1	45867	736	0
GL000233.1	45941	191	0
GL000204.1	81310	331	0
GL000198.1	90085	568	0
GL000208.1	92689	1360	0
GL000191.1	106433	462	0
GL000227.1	128374	313	0
GL000228.1	129120	7598	0
GL000214.1	137718	3833	0
GL000221.1	155397	1347	0
GL000209.1	159169	489	0
GL000218.1	161147	1453	0
GL000220.1	161802	49106	0
GL000213.1	164239	277	0
GL000211.1	166566	1122	0
GL000199.1	169874	13525	0
GL000217.1	172149	1202	0
GL000216.1	172294	9524	0
GL000215.1	172545	311	0
GL000205.1	174588	1256	0
GL000219.1	179198	1125	0
GL000224.1	179693	2891	0
GL000223.1	180455	816	0
GL000195.1	182896	1409	0
GL000212.1	186858	1015	0
GL000222.1	186861	2137	0
GL000200.1	187035	459	0
GL000193.1	189789	1686	0
GL000194.1	191469	2445	0
GL000225.1	211173	20687	0
GL000192.1	547496	2138	0
*	0	0	0
