1	249250621	1718402	0
2	243199373	1561199	0
3	198022430	1224772	0
4	191154276	1042673	0
5	180915260	1104953	0
6	171115067	1150233	0
7	159138663	1087488	0
8	146364022	964596	0
9	141213431	864172	0
10	135534747	1083315	0
11	135006516	938548	0
12	133851895	931210	0
13	115169878	548753	0
14	107349540	619993	0
15	102531392	636604	0
16	90354753	753272	0
17	81195210	754703	0
18	78077248	496518	0
19	59128983	647325	0
20	63025520	541080	0
21	48129895	264488	0
22	51304566	400846	0
X	155270560	510210	0
Y	59373566	282362	0
MT	16569	136464	0
GL000207.1	4262	17	0
GL000226.1	15008	10458	0
GL000229.1	19913	582	0
GL000231.1	27386	690	0
GL000210.1	27682	82	0
GL000239.1	33824	527	0
GL000235.1	34474	516	0
GL000201.1	36148	66	0
GL000247.1	36422	325	0
GL000245.1	36651	248	0
GL000197.1	37175	126	0
GL000203.1	37498	75	0
GL000246.1	38154	143	0
GL000249.1	38502	129	0
GL000196.1	38914	154	0
GL000248.1	39786	152	0
GL000244.1	39929	150	0
GL000238.1	39939	118	0
GL000202.1	40103	204	0
GL000234.1	40531	3644	0
GL000232.1	40652	2634	0
GL000206.1	41001	69	0
GL000240.1	41933	328	0
GL000236.1	41934	204	0
GL000241.1	42152	409	0
GL000243.1	43341	927	0
GL000242.1	43523	253	0
GL000230.1	43691	203	0
GL000237.1	45867	904	0
GL000233.1	45941	229	0
GL000204.1	81310	358	0
GL000198.1	90085	664	0
GL000208.1	92689	1404	0
GL000191.1	106433	625	0
GL000227.1	128374	453	0
GL000228.1	129120	8021	0
GL000214.1	137718	3196	0
GL000221.1	155397	1291	0
GL000209.1	159169	318	0
GL000218.1	161147	1745	0
GL000220.1	161802	66508	0
GL000213.1	164239	294	0
GL000211.1	166566	1061	0
GL000199.1	169874	12490	0
GL000217.1	172149	760	0
GL000216.1	172294	14591	0
GL000215.1	172545	326	0
GL000205.1	174588	1451	0
GL000219.1	179198	1550	0
GL000224.1	179693	3709	0
GL000223.1	180455	856	0
GL000195.1	182896	1607	0
GL000212.1	186858	2047	0
GL000222.1	186861	1968	0
GL000200.1	187035	400	0
GL000193.1	189789	1391	0
GL000194.1	191469	1933	0
GL000225.1	211173	23117	0
GL000192.1	547496	2391	0
*	0	0	0
