1	249250621	740522	0
2	243199373	677227	0
3	198022430	529296	0
4	191154276	448637	0
5	180915260	479875	0
6	171115067	492257	0
7	159138663	468172	0
8	146364022	417034	0
9	141213431	378080	0
10	135534747	470473	0
11	135006516	408885	0
12	133851895	400888	0
13	115169878	237145	0
14	107349540	268792	0
15	102531392	275494	0
16	90354753	325955	0
17	81195210	332450	0
18	78077248	217272	0
19	59128983	283374	0
20	63025520	235004	0
21	48129895	115343	0
22	51304566	175684	0
X	155270560	362241	0
Y	59373566	21711	0
MT	16569	5290	0
GL000207.1	4262	7	0
GL000226.1	15008	8347	0
GL000229.1	19913	219	0
GL000231.1	27386	224	0
GL000210.1	27682	46	0
GL000239.1	33824	224	0
GL000235.1	34474	193	0
GL000201.1	36148	37	0
GL000247.1	36422	123	0
GL000245.1	36651	94	0
GL000197.1	37175	55	0
GL000203.1	37498	43	0
GL000246.1	38154	48	0
GL000249.1	38502	48	0
GL000196.1	38914	58	0
GL000248.1	39786	59	0
GL000244.1	39929	99	0
GL000238.1	39939	42	0
GL000202.1	40103	106	0
GL000234.1	40531	893	0
GL000232.1	40652	546	0
GL000206.1	41001	35	0
GL000240.1	41933	126	0
GL000236.1	41934	89	0
GL000241.1	42152	212	0
GL000243.1	43341	407	0
GL000242.1	43523	106	0
GL000230.1	43691	88	0
GL000237.1	45867	363	0
GL000233.1	45941	111	0
GL000204.1	81310	159	0
GL000198.1	90085	443	0
GL000208.1	92689	808	0
GL000191.1	106433	249	0
GL000227.1	128374	167	0
GL000228.1	129120	2956	0
GL000214.1	137718	1523	0
GL000221.1	155397	570	0
GL000209.1	159169	146	0
GL000218.1	161147	612	0
GL000220.1	161802	22905	0
GL000213.1	164239	141	0
GL000211.1	166566	454	0
GL000199.1	169874	10532	0
GL000217.1	172149	372	0
GL000216.1	172294	5346	0
GL000215.1	172545	163	0
GL000205.1	174588	632	0
GL000219.1	179198	668	0
GL000224.1	179693	1531	0
GL000223.1	180455	387	0
GL000195.1	182896	737	0
GL000212.1	186858	538	0
GL000222.1	186861	880	0
GL000200.1	187035	228	0
GL000193.1	189789	850	0
GL000194.1	191469	921	0
GL000225.1	211173	9096	0
GL000192.1	547496	976	0
*	0	0	0
