1	249250621	818482	0
2	243199373	742355	0
3	198022430	592608	0
4	191154276	531921	0
5	180915260	538768	0
6	171115067	540252	0
7	159138663	527973	0
8	146364022	452022	0
9	141213431	408179	0
10	135534747	508522	0
11	135006516	428892	0
12	133851895	449579	0
13	115169878	269171	0
14	107349540	292836	0
15	102531392	290253	0
16	90354753	357931	0
17	81195210	345162	0
18	78077248	232750	0
19	59128983	301473	0
20	63025520	231691	0
21	48129895	122692	0
22	51304566	163496	0
X	155270560	283728	0
Y	59373566	143784	0
MT	16569	153982	0
GL000207.1	4262	7	0
GL000226.1	15008	7710	0
GL000229.1	19913	224	0
GL000231.1	27386	378	0
GL000210.1	27682	37	0
GL000239.1	33824	272	0
GL000235.1	34474	255	0
GL000201.1	36148	20	0
GL000247.1	36422	145	0
GL000245.1	36651	194	0
GL000197.1	37175	55	0
GL000203.1	37498	77	0
GL000246.1	38154	67	0
GL000249.1	38502	76	0
GL000196.1	38914	99	0
GL000248.1	39786	64	0
GL000244.1	39929	63	0
GL000238.1	39939	51	0
GL000202.1	40103	90	0
GL000234.1	40531	757	0
GL000232.1	40652	643	0
GL000206.1	41001	32	0
GL000240.1	41933	222	0
GL000236.1	41934	144	0
GL000241.1	42152	278	0
GL000243.1	43341	403	0
GL000242.1	43523	130	0
GL000230.1	43691	98	0
GL000237.1	45867	440	0
GL000233.1	45941	146	0
GL000204.1	81310	109	0
GL000198.1	90085	448	0
GL000208.1	92689	900	0
GL000191.1	106433	335	0
GL000227.1	128374	245	0
GL000228.1	129120	3643	0
GL000214.1	137718	2549	0
GL000221.1	155397	843	0
GL000209.1	159169	174	0
GL000218.1	161147	832	0
GL000220.1	161802	24768	0
GL000213.1	164239	190	0
GL000211.1	166566	630	0
GL000199.1	169874	9120	0
GL000217.1	172149	567	0
GL000216.1	172294	9091	0
GL000215.1	172545	152	0
GL000205.1	174588	718	0
GL000219.1	179198	729	0
GL000224.1	179693	1315	0
GL000223.1	180455	507	0
GL000195.1	182896	840	0
GL000212.1	186858	1038	0
GL000222.1	186861	916	0
GL000200.1	187035	300	0
GL000193.1	189789	796	0
GL000194.1	191469	1114	0
GL000225.1	211173	14999	0
GL000192.1	547496	1178	0
*	0	0	0
