1	249250621	1612420	0
2	243199373	1524977	0
3	198022430	1213323	0
4	191154276	1067823	0
5	180915260	1095586	0
6	171115067	1120064	0
7	159138663	1057465	0
8	146364022	942020	0
9	141213431	833075	0
10	135534747	1027723	0
11	135006516	893025	0
12	133851895	900674	0
13	115169878	550668	0
14	107349540	595689	0
15	102531392	595117	0
16	90354753	695524	0
17	81195210	680544	0
18	78077248	481110	0
19	59128983	573602	0
20	63025520	486134	0
21	48129895	251144	0
22	51304566	343299	0
X	155270560	536984	0
Y	59373566	294056	0
MT	16569	6367	0
GL000207.1	4262	19	0
GL000226.1	15008	18512	0
GL000229.1	19913	529	0
GL000231.1	27386	740	0
GL000210.1	27682	72	0
GL000239.1	33824	607	0
GL000235.1	34474	462	0
GL000201.1	36148	67	0
GL000247.1	36422	295	0
GL000245.1	36651	373	0
GL000197.1	37175	94	0
GL000203.1	37498	120	0
GL000246.1	38154	147	0
GL000249.1	38502	111	0
GL000196.1	38914	136	0
GL000248.1	39786	105	0
GL000244.1	39929	211	0
GL000238.1	39939	120	0
GL000202.1	40103	187	0
GL000234.1	40531	2411	0
GL000232.1	40652	1795	0
GL000206.1	41001	81	0
GL000240.1	41933	349	0
GL000236.1	41934	215	0
GL000241.1	42152	589	0
GL000243.1	43341	831	0
GL000242.1	43523	189	0
GL000230.1	43691	179	0
GL000237.1	45867	924	0
GL000233.1	45941	260	0
GL000204.1	81310	318	0
GL000198.1	90085	789	0
GL000208.1	92689	2344	0
GL000191.1	106433	617	0
GL000227.1	128374	500	0
GL000228.1	129120	6954	0
GL000214.1	137718	3802	0
GL000221.1	155397	1580	0
GL000209.1	159169	428	0
GL000218.1	161147	1811	0
GL000220.1	161802	57562	0
GL000213.1	164239	353	0
GL000211.1	166566	1151	0
GL000199.1	169874	22857	0
GL000217.1	172149	1298	0
GL000216.1	172294	12188	0
GL000215.1	172545	356	0
GL000205.1	174588	1775	0
GL000219.1	179198	1803	0
GL000224.1	179693	3539	0
GL000223.1	180455	888	0
GL000195.1	182896	2025	0
GL000212.1	186858	1962	0
GL000222.1	186861	1692	0
GL000200.1	187035	434	0
GL000193.1	189789	1783	0
GL000194.1	191469	2049	0
GL000225.1	211173	21668	0
GL000192.1	547496	2522	0
*	0	0	0
