1	249250621	1169315	0
2	243199373	1080597	0
3	198022430	845778	0
4	191154276	736781	0
5	180915260	763951	0
6	171115067	782427	0
7	159138663	750152	0
8	146364022	667015	0
9	141213431	591131	0
10	135534747	754165	0
11	135006516	639922	0
12	133851895	638096	0
13	115169878	379689	0
14	107349540	422427	0
15	102531392	430371	0
16	90354753	518089	0
17	81195210	503515	0
18	78077248	340631	0
19	59128983	431175	0
20	63025520	359561	0
21	48129895	179860	0
22	51304566	258274	0
X	155270560	607013	0
Y	59373566	41955	0
MT	16569	71823	0
GL000207.1	4262	24	0
GL000226.1	15008	15569	0
GL000229.1	19913	395	0
GL000231.1	27386	496	0
GL000210.1	27682	53	0
GL000239.1	33824	316	0
GL000235.1	34474	344	0
GL000201.1	36148	52	0
GL000247.1	36422	209	0
GL000245.1	36651	226	0
GL000197.1	37175	96	0
GL000203.1	37498	66	0
GL000246.1	38154	98	0
GL000249.1	38502	84	0
GL000196.1	38914	99	0
GL000248.1	39786	94	0
GL000244.1	39929	131	0
GL000238.1	39939	83	0
GL000202.1	40103	148	0
GL000234.1	40531	1942	0
GL000232.1	40652	1358	0
GL000206.1	41001	58	0
GL000240.1	41933	273	0
GL000236.1	41934	152	0
GL000241.1	42152	338	0
GL000243.1	43341	605	0
GL000242.1	43523	144	0
GL000230.1	43691	171	0
GL000237.1	45867	596	0
GL000233.1	45941	224	0
GL000204.1	81310	270	0
GL000198.1	90085	448	0
GL000208.1	92689	1425	0
GL000191.1	106433	379	0
GL000227.1	128374	307	0
GL000228.1	129120	4339	0
GL000214.1	137718	3670	0
GL000221.1	155397	1049	0
GL000209.1	159169	425	0
GL000218.1	161147	1295	0
GL000220.1	161802	47124	0
GL000213.1	164239	222	0
GL000211.1	166566	771	0
GL000199.1	169874	15135	0
GL000217.1	172149	667	0
GL000216.1	172294	11618	0
GL000215.1	172545	237	0
GL000205.1	174588	1178	0
GL000219.1	179198	1045	0
GL000224.1	179693	2470	0
GL000223.1	180455	574	0
GL000195.1	182896	1416	0
GL000212.1	186858	825	0
GL000222.1	186861	1500	0
GL000200.1	187035	349	0
GL000193.1	189789	1194	0
GL000194.1	191469	1522	0
GL000225.1	211173	17932	0
GL000192.1	547496	1728	0
*	0	0	0
