1	249250621	107109	0
2	243199373	90136	0
3	198022430	72464	0
4	191154276	61734	0
5	180915260	66197	0
6	171115067	63706	0
7	159138663	64676	0
8	146364022	53106	0
9	141213431	50332	0
10	135534747	56517	0
11	135006516	52203	0
12	133851895	53900	0
13	115169878	33852	0
14	107349540	35786	0
15	102531392	36041	0
16	90354753	41015	0
17	81195210	42878	0
18	78077248	28859	0
19	59128983	35542	0
20	63025520	28250	0
21	48129895	14707	0
22	51304566	19823	0
X	155270560	55022	0
Y	59373566	5050	0
MT	16569	68251	0
GL000207.1	4262	1	0
GL000226.1	15008	239	0
GL000229.1	19913	27	0
GL000231.1	27386	25	0
GL000210.1	27682	3	0
GL000239.1	33824	24	0
GL000235.1	34474	25	0
GL000201.1	36148	8	0
GL000247.1	36422	15	0
GL000245.1	36651	15	0
GL000197.1	37175	24	0
GL000203.1	37498	6	0
GL000246.1	38154	11	0
GL000249.1	38502	10	0
GL000196.1	38914	9	0
GL000248.1	39786	9	0
GL000244.1	39929	18	0
GL000238.1	39939	10	0
GL000202.1	40103	5	0
GL000234.1	40531	59	0
GL000232.1	40652	33	0
GL000206.1	41001	6	0
GL000240.1	41933	20	0
GL000236.1	41934	18	0
GL000241.1	42152	12	0
GL000243.1	43341	40	0
GL000242.1	43523	19	0
GL000230.1	43691	15	0
GL000237.1	45867	51	0
GL000233.1	45941	11	0
GL000204.1	81310	9	0
GL000198.1	90085	18	0
GL000208.1	92689	37	0
GL000191.1	106433	36	0
GL000227.1	128374	23	0
GL000228.1	129120	689	0
GL000214.1	137718	186	0
GL000221.1	155397	85	0
GL000209.1	159169	25	0
GL000218.1	161147	94	0
GL000220.1	161802	1312	0
GL000213.1	164239	24	0
GL000211.1	166566	56	0
GL000199.1	169874	299	0
GL000217.1	172149	75	0
GL000216.1	172294	389	0
GL000215.1	172545	27	0
GL000205.1	174588	35	0
GL000219.1	179198	36	0
GL000224.1	179693	120	0
GL000223.1	180455	73	0
GL000195.1	182896	40	0
GL000212.1	186858	61	0
GL000222.1	186861	146	0
GL000200.1	187035	45	0
GL000193.1	189789	93	0
GL000194.1	191469	107	0
GL000225.1	211173	865	0
GL000192.1	547496	108	0
*	0	0	0
