1	249250621	189939	0
2	243199373	171763	0
3	198022430	133370	0
4	191154276	122322	0
5	180915260	118433	0
6	171115067	117214	0
7	159138663	126372	0
8	146364022	97921	0
9	141213431	95340	0
10	135534747	116997	0
11	135006516	96884	0
12	133851895	104765	0
13	115169878	58120	0
14	107349540	67801	0
15	102531392	69440	0
16	90354753	84737	0
17	81195210	92236	0
18	78077248	49646	0
19	59128983	82744	0
20	63025520	51152	0
21	48129895	26755	0
22	51304566	40756	0
X	155270560	110951	0
Y	59373566	11263	0
MT	16569	1855	0
GL000207.1	4262	6	0
GL000226.1	15008	3808	0
GL000229.1	19913	109	0
GL000231.1	27386	71	0
GL000210.1	27682	10	0
GL000239.1	33824	73	0
GL000235.1	34474	70	0
GL000201.1	36148	12	0
GL000247.1	36422	40	0
GL000245.1	36651	51	0
GL000197.1	37175	31	0
GL000203.1	37498	25	0
GL000246.1	38154	33	0
GL000249.1	38502	35	0
GL000196.1	38914	36	0
GL000248.1	39786	35	0
GL000244.1	39929	37	0
GL000238.1	39939	24	0
GL000202.1	40103	19	0
GL000234.1	40531	60	0
GL000232.1	40652	73	0
GL000206.1	41001	19	0
GL000240.1	41933	64	0
GL000236.1	41934	43	0
GL000241.1	42152	58	0
GL000243.1	43341	113	0
GL000242.1	43523	49	0
GL000230.1	43691	26	0
GL000237.1	45867	115	0
GL000233.1	45941	35	0
GL000204.1	81310	37	0
GL000198.1	90085	123	0
GL000208.1	92689	300	0
GL000191.1	106433	158	0
GL000227.1	128374	82	0
GL000228.1	129120	1309	0
GL000214.1	137718	836	0
GL000221.1	155397	205	0
GL000209.1	159169	52	0
GL000218.1	161147	227	0
GL000220.1	161802	9328	0
GL000213.1	164239	64	0
GL000211.1	166566	140	0
GL000199.1	169874	3740	0
GL000217.1	172149	128	0
GL000216.1	172294	2053	0
GL000215.1	172545	77	0
GL000205.1	174588	207	0
GL000219.1	179198	194	0
GL000224.1	179693	694	0
GL000223.1	180455	242	0
GL000195.1	182896	209	0
GL000212.1	186858	201	0
GL000222.1	186861	190	0
GL000200.1	187035	156	0
GL000193.1	189789	353	0
GL000194.1	191469	232	0
GL000225.1	211173	1879	0
GL000192.1	547496	399	0
*	0	0	0
